"login","user_id","user_icon","identifications","species","wg"
"annikaml",24973,"https://static.inaturalist.org/attachments/users/icons/24973/medium.jpg?1511337448",41,28,0
"kellyfuerstenberg",69447,"https://static.inaturalist.org/attachments/users/icons/69447/medium.jpg?1475590111",41,19,0
"andybirkey",292479,"https://static.inaturalist.org/attachments/users/icons/292479/medium.jpg?1475533463",41,15,0
"dickwood",581094,"https://static.inaturalist.org/attachments/users/icons/581094/medium.jpg?1510384022",41,11,0
"bfgreaves",165332,"https://static.inaturalist.org/attachments/users/icons/165332/medium.jpeg?1475540624",40,35,0
"alessandro_bergamo",186190,"https://static.inaturalist.org/attachments/users/icons/186190/medium.jpg?1477938166",40,19,0
"exonie",218318,"",40,26,0
"wildlifedoc",268620,"https://static.inaturalist.org/attachments/users/icons/268620/medium.jpg?1475537077",40,21,0
"zdufran",288963,"https://static.inaturalist.org/attachments/users/icons/288963/medium.jpg?1494452631",40,19,0
"prosenjit",325519,"https://static.inaturalist.org/attachments/users/icons/325519/medium.jpg?1475535582",40,65,0
"utopia4sharing",330936,"https://static.inaturalist.org/attachments/users/icons/330936/medium.jpeg?1475527761",40,18,0
"nollster",344215,"https://static.inaturalist.org/attachments/users/icons/344215/medium.jpg?1499988067",40,12,0
"oscarspiders",487256,"https://static.inaturalist.org/attachments/users/icons/487256/medium.jpg?1505209615",40,13,0
"lkholt",5686,"https://static.inaturalist.org/attachments/users/icons/5686/medium.jpeg?1475530166",39,14,0
"charley",72880,"https://static.inaturalist.org/attachments/users/icons/72880/medium.jpg?1475549521",39,12,0
"invernoacademy",91459,"https://static.inaturalist.org/attachments/users/icons/91459/medium.jpg?1503610635",39,26,0
"plaintiger",101023,"https://static.inaturalist.org/attachments/users/icons/101023/medium.jpg?1475545173",39,19,0
"mattnusstein",237123,"https://static.inaturalist.org/attachments/users/icons/237123/medium.jpg?1509716207",39,30,0
"alex_bairstow",317669,"https://static.inaturalist.org/attachments/users/icons/317669/medium.jpg?1504400797",39,24,0
"peterhma",453284,"https://static.inaturalist.org/attachments/users/icons/453284/medium.jpg?1494696447",39,18,0
"bootsorhearts",511891,"https://static.inaturalist.org/attachments/users/icons/511891/medium.jpg?1498012699",39,10,0
"logster",536115,"https://static.inaturalist.org/attachments/users/icons/536115/medium.jpg?1500328931",39,23,0
"treegrow",3785,"https://static.inaturalist.org/attachments/users/icons/3785/medium.png?1475529053",38,39,0
"dflyiowa1949",126513,"https://static.inaturalist.org/attachments/users/icons/126513/medium.jpg?1475542416",38,26,0
"amlambert11",183583,"https://static.inaturalist.org/attachments/users/icons/183583/medium.jpg?1493171348",38,21,0
"jgingold",224100,"https://static.inaturalist.org/attachments/users/icons/224100/medium.jpg?1475541524",38,15,0
"chaetura",247440,"https://static.inaturalist.org/attachments/users/icons/247440/medium.jpg?1507155106",38,18,0
"toxmace",341557,"https://static.inaturalist.org/attachments/users/icons/341557/medium.jpg?1475536038",38,37,0
"aalilith",415184,"",38,30,0
"mayfly1963",14334,"https://static.inaturalist.org/attachments/users/icons/14334/medium.jpeg?1475534187",37,43,0
"sarahb",104942,"",37,19,0
"sebeckett",170594,"",37,17,0
"joshuagsmith",269952,"https://static.inaturalist.org/attachments/users/icons/269952/medium.jpg?1501047025",37,23,0
"susanna_h",399948,"https://static.inaturalist.org/attachments/users/icons/399948/medium.jpg?1486150932",37,9,0
"ostrume",410178,"https://static.inaturalist.org/attachments/users/icons/410178/medium.jpg?1487726161",37,17,0
"pwinn47",463308,"",37,15,0
"bufface",494608,"https://static.inaturalist.org/attachments/users/icons/494608/medium.png?1496120770",37,17,0
"jeckberg",19785,"https://static.inaturalist.org/attachments/users/icons/19785/medium.jpg?1475538072",36,31,0
"francescagraziani",38542,"https://static.inaturalist.org/attachments/users/icons/38542/medium.jpg?1503561531",36,25,0
"arturo3",44389,"https://static.inaturalist.org/attachments/users/icons/44389/medium.jpg?1475553158",36,61,0
"carlacorazza",180866,"https://static.inaturalist.org/attachments/users/icons/180866/medium.jpg?1475537714",36,15,0
"swells",266296,"https://static.inaturalist.org/attachments/users/icons/266296/medium.jpg?1475536779",36,27,0
"octobertraveler",285290,"https://static.inaturalist.org/attachments/users/icons/285290/medium.jpg?1475531144",36,15,0
"redpandakitty",302207,"https://static.inaturalist.org/attachments/users/icons/302207/medium.jpeg?1494805407",36,11,0
"tigerbb",306991,"https://static.inaturalist.org/attachments/users/icons/306991/medium.jpg?1475529894",36,21,0
"gawie",390662,"https://static.inaturalist.org/attachments/users/icons/390662/medium.jpg?1484481655",36,17,0
"jsemroc",476300,"https://static.inaturalist.org/attachments/users/icons/476300/medium.jpg?1504710239",36,25,0
"moondevg",685939,"https://static.inaturalist.org/attachments/users/icons/685939/medium.jpg?1510778621",36,36,0
"birdgal5",4915,"https://static.inaturalist.org/attachments/users/icons/4915/medium.jpg?1509923993",35,25,0
"chrisgoforth",12512,"https://static.inaturalist.org/attachments/users/icons/12512/medium.jpeg?1475533436",35,28,0
"lonnyholmes",53702,"https://static.inaturalist.org/attachments/users/icons/53702/medium.jpg?1475588221",35,18,0
"thewayfarer21",54843,"https://static.inaturalist.org/attachments/users/icons/54843/medium.jpg?1475588673",35,35,0
"pwdeacon",362446,"https://static.inaturalist.org/attachments/users/icons/362446/medium.jpg?1478142809",35,19,0
"ngc6543",434096,"https://static.inaturalist.org/attachments/users/icons/434096/medium.jpg?1490727830",35,9,0
"nicz",577097,"https://static.inaturalist.org/attachments/users/icons/577097/medium.jpg?1502562932",35,20,0
"natomapaul",647854,"",35,13,0
"karenzeleznik",31734,"https://static.inaturalist.org/attachments/users/icons/31734/medium.jpeg?1475544080",34,14,0
"truthseqr",209572,"https://static.inaturalist.org/attachments/users/icons/209572/medium.jpg?1491681286",34,8,0
"neontetraploid",220795,"https://static.inaturalist.org/attachments/users/icons/220795/medium.jpg?1475540856",34,11,0
"gordon_dietzman",265027,"",34,19,0
"aguercio",292111,"https://static.inaturalist.org/attachments/users/icons/292111/medium.jpg?1511027215",34,28,0
"dendroica",172,"https://static.inaturalist.org/attachments/users/icons/172/medium.png?1475527439",33,39,0
"vijaybarve",7943,"https://static.inaturalist.org/attachments/users/icons/7943/medium.jpg?1475531385",33,47,0
"rwp84",28921,"https://static.inaturalist.org/attachments/users/icons/28921/medium.jpg?1475542431",33,25,0
"davidelchoma",36961,"https://static.inaturalist.org/attachments/users/icons/36961/medium.jpg?1475547010",33,15,0
"molanic",52316,"https://static.inaturalist.org/attachments/users/icons/52316/medium.jpg?1475553397",33,19,0
"jaliya",110360,"",33,12,0
"daniel_folds",269252,"",33,21,0
"czach",435706,"",33,26,0
"randybodkins",492790,"https://static.inaturalist.org/attachments/users/icons/492790/medium.jpg?1495932609",33,19,0
"lewarren",525288,"",33,28,0
"kkeljo09",663193,"",33,16,0
"shrinksteve",8372,"https://static.inaturalist.org/attachments/users/icons/8372/medium.jpeg?1475531605",32,30,0
"merav",34038,"https://static.inaturalist.org/attachments/users/icons/34038/medium.jpg?1475545763",32,13,0
"ben64",295161,"",32,17,0
"jennformatics",323083,"https://static.inaturalist.org/attachments/users/icons/323083/medium.png?1475534361",32,12,0
"elrayman210",405175,"https://static.inaturalist.org/attachments/users/icons/405175/medium.jpg?1501992969",32,16,0
"th0th",505,"https://static.inaturalist.org/attachments/users/icons/505/medium.jpg?1475527591",31,31,0
"srall",35078,"https://static.inaturalist.org/attachments/users/icons/35078/medium.jpg?1475546130",31,15,0
"susanblayney",113093,"https://static.inaturalist.org/attachments/users/icons/113093/medium.jpeg?1489584794",31,29,0
"dcslaugh",159098,"",31,17,0
"whaichi",160076,"https://static.inaturalist.org/attachments/users/icons/160076/medium.jpg?1476665940",31,15,0
"heatherpickard",167033,"https://static.inaturalist.org/attachments/users/icons/167033/medium.jpg?1475541034",31,40,0
"ekmoody",382741,"https://static.inaturalist.org/attachments/users/icons/382741/medium.jpg?1482363294",31,21,0
"arivil",441324,"https://static.inaturalist.org/attachments/users/icons/441324/medium.jpg?1491332395",31,15,0
"navin_sasikumar",505286,"https://static.inaturalist.org/attachments/users/icons/505286/medium.jpg?1501330636",31,20,0
"nancynorman",522920,"https://static.inaturalist.org/attachments/users/icons/522920/medium.jpg?1507927411",31,23,0
"rcurtis",4860,"https://static.inaturalist.org/attachments/users/icons/4860/medium.jpeg?1475529777",30,38,0
"dhend9",56527,"",30,20,0
"ross4",115352,"https://static.inaturalist.org/attachments/users/icons/115352/medium.jpg?1490718331",30,17,0
"alison_kondler",178930,"https://static.inaturalist.org/attachments/users/icons/178930/medium.jpg?1475544579",30,20,0
"jeffcramer",310668,"https://static.inaturalist.org/attachments/users/icons/310668/medium.jpg?1475530953",30,20,0
"wongun",476404,"https://static.inaturalist.org/attachments/users/icons/476404/medium.jpg?1495428985",30,12,0
"tommyswift",15988,"https://static.inaturalist.org/attachments/users/icons/15988/medium.jpg?1480688655",29,29,0
"hannawacker",37587,"https://static.inaturalist.org/attachments/users/icons/37587/medium.jpg?1475547225",29,12,0
"javigonz",94135,"https://static.inaturalist.org/attachments/users/icons/94135/medium.jpg?1475549544",29,62,0
"ryanandrews",147487,"https://static.inaturalist.org/attachments/users/icons/147487/medium.jpg?1487890794",29,55,0
"marthar",204341,"https://static.inaturalist.org/attachments/users/icons/204341/medium.jpg?1475537555",29,18,0
"rwh",241853,"",29,25,0
"photolizm",249927,"https://static.inaturalist.org/attachments/users/icons/249927/medium.jpg?1475533247",29,13,0
"kathawk",300278,"https://static.inaturalist.org/attachments/users/icons/300278/medium.jpg?1475527763",29,16,0
"heldercardoso",475244,"https://static.inaturalist.org/attachments/users/icons/475244/medium.jpg?1496537543",29,15,0
"mcaple",558416,"https://static.inaturalist.org/attachments/users/icons/558416/medium.jpg?1501777498",29,19,0
"d_kluza",13200,"https://static.inaturalist.org/attachments/users/icons/13200/medium.gif?1494813070",28,57,0
"ahospers",18823,"https://static.inaturalist.org/attachments/users/icons/18823/medium.jpg?1475537551",28,17,0
"sunnetchan",24661,"https://static.inaturalist.org/attachments/users/icons/24661/medium.jpg?1475540335",28,29,0
"adorantes",77824,"",28,25,0
"salmonskyview",100322,"https://static.inaturalist.org/attachments/users/icons/100322/medium.jpg?1475545034",28,25,0
"fynkynd",135719,"https://static.inaturalist.org/attachments/users/icons/135719/medium.jpg?1510068423",28,57,0
"tammylpl",167188,"https://static.inaturalist.org/attachments/users/icons/167188/medium.jpg?1491361971",28,11,0
"lancedj",229788,"https://static.inaturalist.org/attachments/users/icons/229788/medium.jpg?1494815580",28,21,0
"ignacio_a_rodriguez",236600,"https://static.inaturalist.org/attachments/users/icons/236600/medium.jpeg?1500731796",28,11,0
"rangertreaty50",261991,"https://static.inaturalist.org/attachments/users/icons/261991/medium.jpg?1499040452",28,13,0
"fornaeffe",512793,"https://static.inaturalist.org/attachments/users/icons/512793/medium.jpg?1498629344",28,12,0
"dave-barry",1213,"https://static.inaturalist.org/attachments/users/icons/1213/medium.jpg?1475527834",27,37,0
"lg_price",18079,"https://static.inaturalist.org/attachments/users/icons/18079/medium.jpg?1475537138",27,81,0
"mrfish33",35478,"https://static.inaturalist.org/attachments/users/icons/35478/medium.png?1475546347",27,21,0
"polkcountymike",42042,"https://static.inaturalist.org/attachments/users/icons/42042/medium.jpg?1475548784",27,16,0
"coeller",88020,"https://static.inaturalist.org/attachments/users/icons/88020/medium.jpg?1476641839",27,16,0
"dkaposi",109975,"https://static.inaturalist.org/attachments/users/icons/109975/medium.jpg?1475547828",27,18,0
"trogonbotanist",131120,"https://static.inaturalist.org/attachments/users/icons/131120/medium.jpg?1475543533",27,20,0
"er1kksen",192963,"https://static.inaturalist.org/attachments/users/icons/192963/medium.jpg?1475540005",27,24,0
"ryan84",292007,"https://static.inaturalist.org/attachments/users/icons/292007/medium.png?1499318813",27,17,0
"ruggedbynature",315502,"https://static.inaturalist.org/attachments/users/icons/315502/medium.jpg?1511357022",27,14,0
"mldelfino",375047,"https://static.inaturalist.org/attachments/users/icons/375047/medium.jpg?1501977253",27,12,0
"fero",386722,"https://static.inaturalist.org/attachments/users/icons/386722/medium.jpg?1483826715",27,16,0
"colin25",390621,"https://static.inaturalist.org/attachments/users/icons/390621/medium.jpg?1510202697",27,11,0
"jon_sullivan",1115,"https://static.inaturalist.org/attachments/users/icons/1115/medium.jpg?1475527807",26,20,0
"sallen",12736,"https://static.inaturalist.org/attachments/users/icons/12736/medium.jpg?1475533552",26,15,0
"philnosler",161840,"https://static.inaturalist.org/attachments/users/icons/161840/medium.jpg?1501294419",26,21,0
"varajuan",254546,"https://static.inaturalist.org/attachments/users/icons/254546/medium.jpg?1508966299",26,21,0
"zelicaon",266047,"https://static.inaturalist.org/attachments/users/icons/266047/medium.jpg?1481953543",26,21,0
"johnschneider",268162,"",26,21,0
"cullin",298425,"https://static.inaturalist.org/attachments/users/icons/298425/medium.png?1475536450",26,23,0
"moabgardener",330941,"",26,19,0
"oldman19510",404786,"https://static.inaturalist.org/attachments/users/icons/404786/medium.jpg?1488165418",26,21,0
"kenwilson17",445979,"",26,17,0
"ianmcmillan",513582,"https://static.inaturalist.org/attachments/users/icons/513582/medium.jpg?1501649343",26,9,0
"hobiecat",13406,"https://static.inaturalist.org/attachments/users/icons/13406/medium.jpg?1475533864",25,24,0
"missypelican",34497,"https://static.inaturalist.org/attachments/users/icons/34497/medium.jpg?1475545919",25,24,0
"rkostecke",63375,"",25,20,0
"catabbott",84778,"https://static.inaturalist.org/attachments/users/icons/84778/medium.jpg?1475546907",25,19,0
"paulcools",97542,"https://static.inaturalist.org/attachments/users/icons/97542/medium.jpg?1475552781",25,110,0
"edanko",165078,"",25,4,0
"levfrid",187197,"https://static.inaturalist.org/attachments/users/icons/187197/medium.jpg?1481305270",25,24,0
"johngarrett",356115,"https://static.inaturalist.org/attachments/users/icons/356115/medium.jpg?1486407396",25,19,0
"mateohernandezschmidt",391471,"https://static.inaturalist.org/attachments/users/icons/391471/medium.jpeg?1484664948",25,7,0
"mcanlic",10723,"https://static.inaturalist.org/attachments/users/icons/10723/medium.jpg?1475532745",24,8,0
"zaccota",12036,"https://static.inaturalist.org/attachments/users/icons/12036/medium.jpg?1475533232",24,13,0
"reallifeecology",15723,"https://static.inaturalist.org/attachments/users/icons/15723/medium.jpg?1475535710",24,30,0
"geodani",19971,"https://static.inaturalist.org/attachments/users/icons/19971/medium.jpg?1481241738",24,13,0
"celeste2",37913,"https://static.inaturalist.org/attachments/users/icons/37913/medium.jpg?1475547312",24,29,0
"pschweigert",74955,"",24,13,0
"owa-ray",113170,"https://static.inaturalist.org/attachments/users/icons/113170/medium.jpg?1475548491",24,18,0
"gstclair",203860,"",24,15,0
"amberleung",253900,"https://static.inaturalist.org/attachments/users/icons/253900/medium.jpg?1475533897",24,10,0
"kevinemetcalf",286459,"https://static.inaturalist.org/attachments/users/icons/286459/medium.jpg?1499541834",24,37,0
"tjf7600",294695,"https://static.inaturalist.org/attachments/users/icons/294695/medium.jpg?1500426959",24,19,0
"leemarlowe",342527,"https://static.inaturalist.org/attachments/users/icons/342527/medium.jpg?1476389175",24,20,0
"kostaszontanos",396990,"https://static.inaturalist.org/attachments/users/icons/396990/medium.jpg?1505858631",24,12,0
"blazeclaw",491170,"https://static.inaturalist.org/attachments/users/icons/491170/medium.jpg?1497769932",24,12,0
"bushboy",662724,"https://static.inaturalist.org/attachments/users/icons/662724/medium.jpg?1507564873",24,15,0
"darinjm7",6333,"",23,22,0
"bob777",24071,"https://static.inaturalist.org/attachments/users/icons/24071/medium.jpg?1475540092",23,26,0
"brianw",33892,"https://static.inaturalist.org/attachments/users/icons/33892/medium.jpg?1475545739",23,44,0
"butterflies4fun",73807,"https://static.inaturalist.org/attachments/users/icons/73807/medium.jpg?1475549772",23,19,0
"nancyasquith",108264,"",23,13,0
"rroutledge",119644,"https://static.inaturalist.org/attachments/users/icons/119644/medium.jpg?1508129177",23,15,0
"birdizlife",154438,"https://static.inaturalist.org/attachments/users/icons/154438/medium.jpg?1483550165",23,22,0
"blcomegys",260948,"https://static.inaturalist.org/attachments/users/icons/260948/medium.jpg?1501632041",23,15,0
"fiddleman",280346,"https://static.inaturalist.org/attachments/users/icons/280346/medium.jpg?1475529803",23,21,0
"kenchamberlain",319374,"https://static.inaturalist.org/attachments/users/icons/319374/medium.jpg?1475533539",23,13,0
"pasqualebuonpane",486572,"https://static.inaturalist.org/attachments/users/icons/486572/medium.jpg?1506718048",23,16,0
"natekoszycki",541763,"https://static.inaturalist.org/attachments/users/icons/541763/medium.jpg?1502423626",23,11,0
"bio96",577909,"",23,11,0
"robotpie",587735,"https://static.inaturalist.org/attachments/users/icons/587735/medium.png?1503420352",23,11,0
"wallap47",675898,"",23,16,0
"kpmcfarland",317,"https://static.inaturalist.org/attachments/users/icons/317/medium.jpg?1475527502",22,38,0
"tony_wills",16490,"https://static.inaturalist.org/attachments/users/icons/16490/medium.gif?1475536073",22,13,0
"kbeza31979",28651,"https://static.inaturalist.org/attachments/users/icons/28651/medium.jpg?1475542241",22,31,0
"dtoth",38482,"",22,12,0
"asrobbins",102443,"https://static.inaturalist.org/attachments/users/icons/102443/medium.png?1475545550",22,15,0
"judywelna",108365,"https://static.inaturalist.org/attachments/users/icons/108365/medium.jpg?1475547470",22,10,0
"stubirdnb",311425,"https://static.inaturalist.org/attachments/users/icons/311425/medium.jpg?1483998843",22,13,0
"ldjaffe",335645,"",22,7,0
"kverboom",436856,"https://static.inaturalist.org/attachments/users/icons/436856/medium.jpg?1499949501",22,16,0
"alsholtz",463754,"https://static.inaturalist.org/attachments/users/icons/463754/medium.jpg?1493260443",22,8,0
"texaskingbird",582536,"https://static.inaturalist.org/attachments/users/icons/582536/medium.jpg?1505163665",22,6,0
"waterpenny1",631294,"",22,21,0
"mperdicas",4873,"https://static.inaturalist.org/attachments/users/icons/4873/medium.jpg?1475529783",21,53,0
"kucycads",9531,"https://static.inaturalist.org/attachments/users/icons/9531/medium.jpg?1475532140",21,46,0
"eric_hough",65660,"https://static.inaturalist.org/attachments/users/icons/65660/medium.jpg?1485160427",21,12,0
"azornoutdoors",99196,"https://static.inaturalist.org/attachments/users/icons/99196/medium.jpg?1475553121",21,23,0
"dhalter",100139,"https://static.inaturalist.org/attachments/users/icons/100139/medium.jpg?1509848747",21,19,0
"phototime",149431,"https://static.inaturalist.org/attachments/users/icons/149431/medium.jpg?1475548389",21,32,0
"seanblaney",191483,"https://static.inaturalist.org/attachments/users/icons/191483/medium.jpg?1478014559",21,14,0
"biolram",347217,"https://static.inaturalist.org/attachments/users/icons/347217/medium.jpg?1490716856",21,11,0
"tpalmer",371538,"https://static.inaturalist.org/attachments/users/icons/371538/medium.jpg?1502888506",21,14,0
"joshl",470229,"https://static.inaturalist.org/attachments/users/icons/470229/medium.jpg?1499607512",21,6,0
"icosahedron",910,"https://static.inaturalist.org/attachments/users/icons/910/medium.jpg?1475527736",20,20,0
"sheliahargis",17564,"https://static.inaturalist.org/attachments/users/icons/17564/medium.jpg?1475536607",20,16,0
"timbir5",26669,"https://static.inaturalist.org/attachments/users/icons/26669/medium.jpg?1475541181",20,32,0
"techieoldfox",31576,"https://static.inaturalist.org/attachments/users/icons/31576/medium.gif?1475544015",20,20,0
"mikewitkowski",38698,"https://static.inaturalist.org/attachments/users/icons/38698/medium.jpg?1475547571",20,11,0
"alexshepard",44845,"https://static.inaturalist.org/attachments/users/icons/44845/medium.jpeg?1494619205",20,10,0
"slbarnes",52932,"",20,11,0
"saraj",106433,"https://static.inaturalist.org/attachments/users/icons/106433/medium.jpg?1475546304",20,12,0
"damighez",155354,"https://static.inaturalist.org/attachments/users/icons/155354/medium.jpg?1475538540",20,11,0
"mdnaturalist",173230,"https://static.inaturalist.org/attachments/users/icons/173230/medium.jpg?1494084372",20,10,0
"davidseburn",201000,"https://static.inaturalist.org/attachments/users/icons/201000/medium.jpg?1475537166",20,20,0
"dnewberry",232380,"https://static.inaturalist.org/attachments/users/icons/232380/medium.jpg?1478066568",20,21,0
"anna120",456240,"https://static.inaturalist.org/attachments/users/icons/456240/medium.jpg?1492525502",20,7,0
"alazere",475845,"https://static.inaturalist.org/attachments/users/icons/475845/medium.jpeg?1499183578",20,15,0
"widunlop",521253,"https://static.inaturalist.org/attachments/users/icons/521253/medium.jpg?1508625162",20,15,0
"dougburnham",521840,"",20,16,0
"mwr261",533092,"",20,5,0
"alex_cicindela_guy",579740,"https://static.inaturalist.org/attachments/users/icons/579740/medium.jpg?1503005723",20,12,0
"lpodes852",679569,"",20,6,0
"pbedell",3283,"https://static.inaturalist.org/attachments/users/icons/3283/medium.jpg?1475528779",19,135,0
