"login","user_id","user_icon","identifications","species","wg"
"juancarloslopezdominguez",26046,"https://static.inaturalist.org/attachments/users/icons/26046/medium.jpeg?1475540903",470,232,0
"jefferykarafa",487427,"https://static.inaturalist.org/attachments/users/icons/487427/medium.jpg?1496198748",468,98,0
"gpstewart",42817,"https://static.inaturalist.org/attachments/users/icons/42817/medium.jpg?1475549090",466,328,0
"driftlessroots",249972,"https://static.inaturalist.org/attachments/users/icons/249972/medium.jpg?1475533253",466,203,0
"dendzo",307268,"https://static.inaturalist.org/attachments/users/icons/307268/medium.jpg?1513030696",466,110,0
"jimsinclair",645099,"https://static.inaturalist.org/attachments/users/icons/645099/medium.jpg?1506545211",466,186,0
"psyllidhipster",275891,"https://static.inaturalist.org/attachments/users/icons/275891/medium.jpg?1475529068",465,165,0
"mjplagens",375489,"https://static.inaturalist.org/attachments/users/icons/375489/medium.jpg?1495081158",463,312,0
"wildlifedoc",268620,"https://static.inaturalist.org/attachments/users/icons/268620/medium.jpg?1475537077",462,254,0
"isaac_krone",116788,"https://static.inaturalist.org/attachments/users/icons/116788/medium.png?1475549550",461,153,0
"bmvig",245719,"https://static.inaturalist.org/attachments/users/icons/245719/medium.jpg?1491004529",460,204,0
"r-fisher",547688,"https://static.inaturalist.org/attachments/users/icons/547688/medium.jpg?1507593214",458,135,0
"kino",446365,"",457,160,0
"davidsarkozi",323533,"https://static.inaturalist.org/attachments/users/icons/323533/medium.jpg?1475534470",456,434,0
"jon_sullivan",1115,"https://static.inaturalist.org/attachments/users/icons/1115/medium.jpg?1475527807",453,216,0
"susanelliott",12610,"https://static.inaturalist.org/attachments/users/icons/12610/medium.jpg?1475533475",450,288,0
"fatroosterfarm",112646,"https://static.inaturalist.org/attachments/users/icons/112646/medium.jpg?1481848741",449,337,0
"melimez",425568,"https://static.inaturalist.org/attachments/users/icons/425568/medium.jpg?1490205196",449,185,0
"wildcarrot",43591,"https://static.inaturalist.org/attachments/users/icons/43591/medium.jpg?1494024288",447,150,0
"cae1",61883,"https://static.inaturalist.org/attachments/users/icons/61883/medium.jpg?1475589846",447,158,0
"utopia4sharing",330936,"https://static.inaturalist.org/attachments/users/icons/330936/medium.jpeg?1475527761",447,143,0
"ldacosta",29729,"https://static.inaturalist.org/attachments/users/icons/29729/medium.jpeg?1475543064",446,136,0
"imcmaster",322120,"",445,201,0
"cuihenggang",474164,"https://static.inaturalist.org/attachments/users/icons/474164/medium.jpg?1494026757",445,258,0
"pacificnorthwestkate",608390,"https://static.inaturalist.org/attachments/users/icons/608390/medium.jpg?1504034080",445,82,0
"christine123",103695,"https://static.inaturalist.org/attachments/users/icons/103695/medium.jpg?1475545795",444,114,0
"wildnothos",565236,"https://static.inaturalist.org/attachments/users/icons/565236/medium.jpg?1502992149",444,183,0
"daniel112",284401,"https://static.inaturalist.org/attachments/users/icons/284401/medium.jpg?1485113095",443,96,0
"rwp84",28921,"https://static.inaturalist.org/attachments/users/icons/28921/medium.jpg?1475542431",442,349,0
"marilyncastillo",435015,"https://static.inaturalist.org/attachments/users/icons/435015/medium.jpg?1490662732",438,219,0
"gaudettelaura",12049,"https://static.inaturalist.org/attachments/users/icons/12049/medium.jpg?1475533241",437,358,0
"blubayou",18552,"",437,640,0
"krosenthal",192858,"https://static.inaturalist.org/attachments/users/icons/192858/medium.jpg?1475539983",436,266,0
"mikaelb",9685,"https://static.inaturalist.org/attachments/users/icons/9685/medium.png?1475532210",433,365,0
"joshualively",260982,"https://static.inaturalist.org/attachments/users/icons/260982/medium.jpeg?1475536029",432,241,0
"amzapp",348898,"https://static.inaturalist.org/attachments/users/icons/348898/medium.jpg?1479072628",429,140,0
"mrbphotography",208028,"https://static.inaturalist.org/attachments/users/icons/208028/medium.jpg?1475538125",424,202,0
"birdbug62",318400,"https://static.inaturalist.org/attachments/users/icons/318400/medium.jpg?1514345467",424,266,0
"ariel-shamir",116494,"https://static.inaturalist.org/attachments/users/icons/116494/medium.jpg?1475549467",421,123,0
"muir",1000,"https://static.inaturalist.org/attachments/users/icons/1000/medium.jpg?1475527774",419,857,0
"brunodurand",270285,"https://static.inaturalist.org/attachments/users/icons/270285/medium.jpg?1475528108",416,303,0
"zachsw",493834,"https://static.inaturalist.org/attachments/users/icons/493834/medium.jpg?1501884410",416,244,0
"leithallb",412258,"https://static.inaturalist.org/attachments/users/icons/412258/medium.jpg?1488777629",415,182,0
"quantron",34687,"https://static.inaturalist.org/attachments/users/icons/34687/medium.png?1508794329",414,80,0
"jgarza422",428288,"",414,161,0
"mathiasdhaen",356870,"https://static.inaturalist.org/attachments/users/icons/356870/medium.jpg?1510246641",413,508,0
"cbrown_clu",441984,"",412,83,0
"julie_sf",506327,"https://static.inaturalist.org/attachments/users/icons/506327/medium.jpeg?1497513640",411,184,0
"dcarrie",380122,"",409,195,0
"mikeintyler",363448,"https://static.inaturalist.org/attachments/users/icons/363448/medium.jpg?1491275219",408,298,0
"marroquidavi",376421,"https://static.inaturalist.org/attachments/users/icons/376421/medium.jpg?1499735660",408,90,0
"logster",536115,"https://static.inaturalist.org/attachments/users/icons/536115/medium.jpg?1500328931",402,233,0
"gwenckatz",177192,"https://static.inaturalist.org/attachments/users/icons/177192/medium.png?1475544202",400,94,0
"nicolegallup",255172,"https://static.inaturalist.org/attachments/users/icons/255172/medium.jpg?1475535237",399,99,0
"akiley",419411,"https://static.inaturalist.org/attachments/users/icons/419411/medium.jpg?1489178156",399,165,0
"thomasbarbin",302785,"https://static.inaturalist.org/attachments/users/icons/302785/medium.jpg?1497150165",398,224,0
"kererucount",482106,"https://static.inaturalist.org/attachments/users/icons/482106/medium.png?1501563242",398,1,0
"calopteryx",30601,"https://static.inaturalist.org/attachments/users/icons/30601/medium.jpg?1475543524",397,409,0
"joshualincoln",20198,"https://static.inaturalist.org/attachments/users/icons/20198/medium.jpg?1475538276",394,302,0
"ekmoody",382741,"https://static.inaturalist.org/attachments/users/icons/382741/medium.jpg?1482363294",393,306,0
"sitkaconnor",56605,"https://static.inaturalist.org/attachments/users/icons/56605/medium.jpg?1475589378",392,249,0
"annechw",389193,"https://static.inaturalist.org/attachments/users/icons/389193/medium.jpg?1486963207",392,131,0
"damontighe",3494,"https://static.inaturalist.org/attachments/users/icons/3494/medium.jpg?1475528878",391,263,0
"zaccota",12036,"https://static.inaturalist.org/attachments/users/icons/12036/medium.jpg?1475533232",390,304,0
"efrenbiologia",40098,"https://static.inaturalist.org/attachments/users/icons/40098/medium.png?1479948284",390,129,0
"dhalter",100139,"https://static.inaturalist.org/attachments/users/icons/100139/medium.jpg?1509848747",389,201,0
"noaboa",277896,"https://static.inaturalist.org/attachments/users/icons/277896/medium.jpeg?1510606835",389,400,0
"rubenrey",439563,"https://static.inaturalist.org/attachments/users/icons/439563/medium.jpg?1491566071",389,127,0
"direbecca",5327,"https://static.inaturalist.org/attachments/users/icons/5327/medium.jpg?1475529988",387,192,0
"leptonia",5179,"https://static.inaturalist.org/attachments/users/icons/5179/medium.jpg?1492195206",386,306,0
"robbuckbirder",179426,"https://static.inaturalist.org/attachments/users/icons/179426/medium.jpg?1499027107",386,209,0
"jaico",24450,"https://static.inaturalist.org/attachments/users/icons/24450/medium.jpg?1475540266",385,152,0
"marykeim",309089,"https://static.inaturalist.org/attachments/users/icons/309089/medium.jpg?1506633130",385,173,0
"francescocecere",83785,"https://static.inaturalist.org/attachments/users/icons/83785/medium.jpg?1475546608",381,229,0
"jlayman",291618,"https://static.inaturalist.org/attachments/users/icons/291618/medium.jpg?1475533165",380,232,0
"lazza",317165,"https://static.inaturalist.org/attachments/users/icons/317165/medium.jpg?1475532747",379,234,0
"hvillalonmoreno",16836,"https://static.inaturalist.org/attachments/users/icons/16836/medium.jpg?1501114836",378,197,0
"bkinder832",415953,"https://static.inaturalist.org/attachments/users/icons/415953/medium.jpg?1489541582",376,240,0
"vincentvosriberalta",9414,"https://static.inaturalist.org/attachments/users/icons/9414/medium.jpeg?1475532101",374,320,0
"tadamcochran",13118,"https://static.inaturalist.org/attachments/users/icons/13118/medium.jpg?1507432881",374,143,0
"rbbrummitt",34719,"https://static.inaturalist.org/attachments/users/icons/34719/medium.jpg?1475546022",374,166,0
"jwn7882",312832,"https://static.inaturalist.org/attachments/users/icons/312832/medium.jpg?1506610522",373,117,0
"kostaszontanos",396990,"https://static.inaturalist.org/attachments/users/icons/396990/medium.jpg?1505858631",373,105,0
"inat7",383182,"https://static.inaturalist.org/attachments/users/icons/383182/medium.jpg?1484069941",371,184,0
"westwind78",261480,"",370,112,0
"fonibear",408261,"https://static.inaturalist.org/attachments/users/icons/408261/medium.jpeg?1487309382",369,78,0
"debaraj",32912,"https://static.inaturalist.org/attachments/users/icons/32912/medium.jpg?1475545425",367,255,0
"dtoth",38482,"",365,168,0
"kha",257324,"https://static.inaturalist.org/attachments/users/icons/257324/medium.jpg?1476660459",365,127,0
"littlewhitbit",415725,"https://static.inaturalist.org/attachments/users/icons/415725/medium.jpg?1488396585",365,132,0
"johnboback",120779,"https://static.inaturalist.org/attachments/users/icons/120779/medium.jpg?1475541329",364,254,0
"rajibmaulick",346436,"https://static.inaturalist.org/attachments/users/icons/346436/medium.jpg?1500659389",364,210,0
"speedy",42760,"https://static.inaturalist.org/attachments/users/icons/42760/medium.jpg?1475549073",363,156,0
"kgardner",350861,"https://static.inaturalist.org/attachments/users/icons/350861/medium.jpg?1501868834",363,203,0
"munnings_2",603926,"https://static.inaturalist.org/attachments/users/icons/603926/medium.jpeg?1503719831",363,59,0
"felipe56",434838,"https://static.inaturalist.org/attachments/users/icons/434838/medium.jpg?1513008722",362,213,0
"rudyard",13370,"https://static.inaturalist.org/attachments/users/icons/13370/medium.jpeg?1475533850",361,307,0
"th0th",505,"https://static.inaturalist.org/attachments/users/icons/505/medium.jpg?1475527591",359,350,0
"wyattherp",108876,"https://static.inaturalist.org/attachments/users/icons/108876/medium.jpg?1494044500",359,156,0
"matthew_salkiewicz",16576,"https://static.inaturalist.org/attachments/users/icons/16576/medium.jpg?1491351951",358,233,0
"gonodactylus",188597,"https://static.inaturalist.org/attachments/users/icons/188597/medium.jpg?1475539477",357,242,0
"neotomastolemykeys",102175,"https://static.inaturalist.org/attachments/users/icons/102175/medium.jpg?1475545470",356,142,0
"rkharwood",74597,"https://static.inaturalist.org/attachments/users/icons/74597/medium.jpg?1475549972",355,280,0
"neild",257303,"https://static.inaturalist.org/attachments/users/icons/257303/medium.png?1482787697",352,191,0
"joelle",79343,"https://static.inaturalist.org/attachments/users/icons/79343/medium.jpg?1495431503",351,93,0
"angel92_yucatanjay",100132,"https://static.inaturalist.org/attachments/users/icons/100132/medium.jpg?1475544998",351,278,0
"sandralamberts",382042,"https://static.inaturalist.org/attachments/users/icons/382042/medium.jpg?1508908690",348,143,0
"csavy",19061,"https://static.inaturalist.org/attachments/users/icons/19061/medium.jpg?1475537691",346,730,0
"lungta",46085,"https://static.inaturalist.org/attachments/users/icons/46085/medium.jpg?1475588311",346,98,0
"marvelliott",18303,"https://static.inaturalist.org/attachments/users/icons/18303/medium.jpg?1475537232",345,529,0
"kvanwest",650553,"https://static.inaturalist.org/attachments/users/icons/650553/medium.jpg?1506726154",342,36,0
"tiyumq",220046,"https://static.inaturalist.org/attachments/users/icons/220046/medium.jpg?1475540546",341,138,0
"belemqueuedelapin",42111,"https://static.inaturalist.org/attachments/users/icons/42111/medium.jpg?1489721069",340,257,0
"catabbott",84778,"https://static.inaturalist.org/attachments/users/icons/84778/medium.jpg?1475546907",340,605,0
"nicoolejnik",50445,"https://static.inaturalist.org/attachments/users/icons/50445/medium.jpg?1506044611",339,479,0
"nelruzam",88577,"https://static.inaturalist.org/attachments/users/icons/88577/medium.jpg?1500408226",339,139,0
"davidmt83",130660,"https://static.inaturalist.org/attachments/users/icons/130660/medium.jpg?1504556816",339,225,0
"annetcurran",152894,"",338,77,0
"mdillon444",483355,"",338,165,0
"dmhaan",169388,"https://static.inaturalist.org/attachments/users/icons/169388/medium.jpg?1479534168",337,268,0
"elliotgreiner",292489,"https://static.inaturalist.org/attachments/users/icons/292489/medium.jpg?1503547201",335,55,0
"kkeivit",432801,"https://static.inaturalist.org/attachments/users/icons/432801/medium.jpg?1511230544",335,32,0
"ari10",484431,"https://static.inaturalist.org/attachments/users/icons/484431/medium.png?1495050723",335,162,0
"dhobern",4859,"https://static.inaturalist.org/attachments/users/icons/4859/medium.jpg?1475529775",334,453,0
"bhallberg",385233,"https://static.inaturalist.org/attachments/users/icons/385233/medium.jpg?1483238236",334,178,0
"rehb",43895,"https://static.inaturalist.org/attachments/users/icons/43895/medium.jpg?1477552816",332,173,0
"lewnanny_richardson",209880,"https://static.inaturalist.org/attachments/users/icons/209880/medium.jpg?1475538548",332,117,0
"kljinsitka",390883,"https://static.inaturalist.org/attachments/users/icons/390883/medium.jpg?1484713849",332,99,0
"martinsv",19013,"https://static.inaturalist.org/attachments/users/icons/19013/medium.jpg?1475537670",331,153,0
"wkcheng71",37171,"https://static.inaturalist.org/attachments/users/icons/37171/medium.jpg?1475547098",331,166,0
"ceibajaguar",378355,"https://static.inaturalist.org/attachments/users/icons/378355/medium.jpg?1480783238",331,100,0
"royaltyler",18446,"https://static.inaturalist.org/attachments/users/icons/18446/medium.jpeg?1475537313",330,216,0
"terrilldactyl",364713,"https://static.inaturalist.org/attachments/users/icons/364713/medium.jpg?1509042766",327,217,0
"tomlang88",499285,"https://static.inaturalist.org/attachments/users/icons/499285/medium.jpg?1511906208",327,140,0
"zelicaon",266047,"https://static.inaturalist.org/attachments/users/icons/266047/medium.jpg?1481953543",323,333,0
"carmelo_lopez",15211,"https://static.inaturalist.org/attachments/users/icons/15211/medium.jpg?1475535487",321,2130,0
"sergioescutia",531265,"https://static.inaturalist.org/attachments/users/icons/531265/medium.jpg?1501112753",320,87,0
"dc_chadwick",188584,"https://static.inaturalist.org/attachments/users/icons/188584/medium.jpg?1476300299",319,94,0
"natureinla",21786,"https://static.inaturalist.org/attachments/users/icons/21786/medium.png?1475539082",318,146,0
"austin1",321494,"https://static.inaturalist.org/attachments/users/icons/321494/medium.jpg?1475533972",318,129,0
"brianw",33892,"https://static.inaturalist.org/attachments/users/icons/33892/medium.jpg?1475545739",316,359,0
"ggoatboy",276236,"https://static.inaturalist.org/attachments/users/icons/276236/medium.jpg?1475529138",316,186,0
"steven_wilson",410670,"https://static.inaturalist.org/attachments/users/icons/410670/medium.jpg?1488510039",316,199,0
"hartvillestuff",5245,"https://static.inaturalist.org/attachments/users/icons/5245/medium.jpg?1475529946",315,645,0
"jorgeeduardo",465139,"https://static.inaturalist.org/attachments/users/icons/465139/medium.png?1493177019",315,46,0
"joachim",18381,"https://static.inaturalist.org/attachments/users/icons/18381/medium.jpg?1475537277",314,400,0
"fiddleman",280346,"https://static.inaturalist.org/attachments/users/icons/280346/medium.jpg?1475529803",314,79,0
"invernoacademy",91459,"https://static.inaturalist.org/attachments/users/icons/91459/medium.jpg?1503610635",312,178,0
"larry24",161086,"",311,200,0
"tigerbb",306991,"https://static.inaturalist.org/attachments/users/icons/306991/medium.jpg?1475529894",310,186,0
"c_michael_hogan",4857,"https://static.inaturalist.org/attachments/users/icons/4857/medium.jpg?1475529773",309,264,0
"gbudyk",264888,"https://static.inaturalist.org/attachments/users/icons/264888/medium.jpg?1475536544",309,228,0
"dbellamy",551754,"https://static.inaturalist.org/attachments/users/icons/551754/medium.jpg?1505808848",309,120,0
"tweedledee",21217,"https://static.inaturalist.org/attachments/users/icons/21217/medium.jpg?1475538760",307,193,0
"cpalomera",78552,"https://static.inaturalist.org/attachments/users/icons/78552/medium.jpg?1475553452",307,234,0
"galactic_bug_man",116864,"https://static.inaturalist.org/attachments/users/icons/116864/medium.jpg?1496246814",306,114,0
"cebye",387348,"https://static.inaturalist.org/attachments/users/icons/387348/medium.jpg?1490306761",305,107,0
"elaphrornis",279977,"https://static.inaturalist.org/attachments/users/icons/279977/medium.jpg?1475529744",303,100,0
"legolaws",223936,"https://static.inaturalist.org/attachments/users/icons/223936/medium.jpg?1475541503",302,149,0
"gordon_dietzman",265027,"",302,151,0
"belenjd",42137,"https://static.inaturalist.org/attachments/users/icons/42137/medium.jpeg?1494333761",300,172,0
"rolandwirth",314317,"https://static.inaturalist.org/attachments/users/icons/314317/medium.jpg?1508994726",300,160,0
"eduardoholbox",372786,"https://static.inaturalist.org/attachments/users/icons/372786/medium.jpg?1495291648",300,145,0
"star3",370785,"",298,137,0
"libby_orcutt",276431,"https://static.inaturalist.org/attachments/users/icons/276431/medium.jpg?1475529179",297,119,0
"javigonz",94135,"https://static.inaturalist.org/attachments/users/icons/94135/medium.jpg?1475549544",296,287,0
"andriy",144442,"https://static.inaturalist.org/attachments/users/icons/144442/medium.jpg?1475547276",295,290,0
"colindjones",18062,"https://static.inaturalist.org/attachments/users/icons/18062/medium.jpg?1490128080",294,183,0
"gerardo_marron",27237,"https://static.inaturalist.org/attachments/users/icons/27237/medium.jpg?1475541598",294,355,0
"ngerlach",536751,"",294,127,0
"easleybirding",397624,"https://static.inaturalist.org/attachments/users/icons/397624/medium.png?1501387823",293,224,0
"cosmiccat",34728,"https://static.inaturalist.org/attachments/users/icons/34728/medium.png?1475546029",292,161,0
"nbaisley",391292,"",291,114,0
"randybodkins",492790,"https://static.inaturalist.org/attachments/users/icons/492790/medium.jpg?1495932609",290,173,0
"supergan",678636,"",290,123,0
"karoltabarellidefatis",92931,"https://static.inaturalist.org/attachments/users/icons/92931/medium.jpg?1475549280",289,161,0
"whaichi",160076,"https://static.inaturalist.org/attachments/users/icons/160076/medium.jpg?1476665940",289,65,0
"ericwilliams",275627,"https://static.inaturalist.org/attachments/users/icons/275627/medium.jpeg?1502281701",289,86,0
"ajaco005",432270,"",289,149,0
"dfwuw",24576,"https://static.inaturalist.org/attachments/users/icons/24576/medium.jpg?1475540312",288,142,0
"ewrunn1ng",300689,"",288,78,0
"quimicus",508215,"https://static.inaturalist.org/attachments/users/icons/508215/medium.jpg?1497356232",288,59,0
"ursus_arctos",113368,"https://static.inaturalist.org/attachments/users/icons/113368/medium.jpg?1475548535",287,217,0
"pintail",280,"https://static.inaturalist.org/attachments/users/icons/280/medium.jpg?1492297107",286,354,0
"brentano",25863,"https://static.inaturalist.org/attachments/users/icons/25863/medium.jpg?1475540830",286,171,0
"asemerdj",48178,"https://static.inaturalist.org/attachments/users/icons/48178/medium.jpg?1475589392",286,341,0
"scott916",463410,"https://static.inaturalist.org/attachments/users/icons/463410/medium.png?1494140666",286,73,0
"wendy5",27263,"https://static.inaturalist.org/attachments/users/icons/27263/medium.jpg?1475541613",284,280,0
"southwestwanderer",267826,"https://static.inaturalist.org/attachments/users/icons/267826/medium.jpg?1475536978",284,193,0
"chloejreid",425713,"https://static.inaturalist.org/attachments/users/icons/425713/medium.jpeg?1489710409",284,213,0
"scubabruin",81779,"https://static.inaturalist.org/attachments/users/icons/81779/medium.jpg?1475546101",283,86,0
"gori88lla",381055,"https://static.inaturalist.org/attachments/users/icons/381055/medium.jpg?1501218711",282,227,0
"hannawacker",37587,"https://static.inaturalist.org/attachments/users/icons/37587/medium.jpg?1475547225",281,163,0
"dlbowls",223005,"https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362",281,159,0
"andrew_mc",332982,"https://static.inaturalist.org/attachments/users/icons/332982/medium.jpg?1475528195",281,210,0
"scottryden",386485,"https://static.inaturalist.org/attachments/users/icons/386485/medium.jpg?1483584872",281,102,0
"timbir5",26669,"https://static.inaturalist.org/attachments/users/icons/26669/medium.jpg?1475541181",280,371,0
"dave-barry",1213,"https://static.inaturalist.org/attachments/users/icons/1213/medium.jpg?1475527834",279,262,0
"jcamacho",94228,"",279,100,0
"carnifex",477431,"https://static.inaturalist.org/attachments/users/icons/477431/medium.jpg?1494306658",278,226,0
"johnkarges",18994,"https://static.inaturalist.org/attachments/users/icons/18994/medium.jpg?1475537659",277,188,0
"katya",215001,"https://static.inaturalist.org/attachments/users/icons/215001/medium.jpg?1508702681",277,97,0
"pma",650087,"",277,159,0
"bennypoo",87743,"https://static.inaturalist.org/attachments/users/icons/87743/medium.jpg?1475547890",276,196,0
"henrick",418825,"https://static.inaturalist.org/attachments/users/icons/418825/medium.jpg?1499171247",275,84,0
"michel-lac-de-creteil",738950,"https://static.inaturalist.org/attachments/users/icons/738950/medium.jpg?1514029794",275,21,0
"amyjaeckerjones",74669,"https://static.inaturalist.org/attachments/users/icons/74669/medium.jpg?1475549995",274,114,0
"djm",220315,"https://static.inaturalist.org/attachments/users/icons/220315/medium.jpg?1475540578",273,203,0
"oldman19510",404786,"https://static.inaturalist.org/attachments/users/icons/404786/medium.jpg?1488165418",273,241,0
"eric_keith",147168,"https://static.inaturalist.org/attachments/users/icons/147168/medium.jpg?1478269924",272,181,0
"pipoca1730",103876,"https://static.inaturalist.org/attachments/users/icons/103876/medium.jpg?1475545843",270,243,0
"ernestomontes364",380337,"https://static.inaturalist.org/attachments/users/icons/380337/medium.jpg?1506292561",270,195,0
"inkie",300745,"https://static.inaturalist.org/attachments/users/icons/300745/medium.jpg?1478354927",268,65,0
"scottgibson",592299,"https://static.inaturalist.org/attachments/users/icons/592299/medium.jpg?1504120758",268,222,0
"mkosiewski",360028,"",267,232,0
"melianie_and_max",389928,"https://static.inaturalist.org/attachments/users/icons/389928/medium.jpg?1486390709",267,200,0
"joannerusso",6624,"https://static.inaturalist.org/attachments/users/icons/6624/medium.jpg?1511621664",266,294,0
"linneav",233217,"https://static.inaturalist.org/attachments/users/icons/233217/medium.jpg?1475543600",266,227,0
"dr_greg",626605,"https://static.inaturalist.org/attachments/users/icons/626605/medium.jpg?1505542561",266,135,0
"gancw1",44170,"https://static.inaturalist.org/attachments/users/icons/44170/medium.jpg?1475553041",264,101,0
"oscarspiders",487256,"https://static.inaturalist.org/attachments/users/icons/487256/medium.jpg?1505209615",264,78,0
"jonathantollin",359470,"https://static.inaturalist.org/attachments/users/icons/359470/medium.png?1477927586",262,122,0
"samfellows566",37282,"https://static.inaturalist.org/attachments/users/icons/37282/medium.jpg?1488384555",261,147,0
"j_appleget",472267,"",261,141,0
"lyndae",537389,"https://static.inaturalist.org/attachments/users/icons/537389/medium.jpg?1500419532",261,230,0
"rosalie_neve",309471,"https://static.inaturalist.org/attachments/users/icons/309471/medium.png?1475530544",260,105,0
"wildhamandpetersham",353381,"https://static.inaturalist.org/attachments/users/icons/353381/medium.jpeg?1476825378",260,39,0
"tuftedparidae",456853,"https://static.inaturalist.org/attachments/users/icons/456853/medium.jpg?1510326504",260,151,0
"andrewmorgill",27835,"",259,199,0
"lauramorganclark",49118,"https://static.inaturalist.org/attachments/users/icons/49118/medium.jpg?1475588717",259,135,0
"alessandro_bergamo",186190,"https://static.inaturalist.org/attachments/users/icons/186190/medium.jpg?1477938166",259,96,0
"saurabh_chinkara",382336,"https://static.inaturalist.org/attachments/users/icons/382336/medium.jpg?1493781409",259,213,0
