"login","user_id","user_icon","identifications","species","wg"
"rcurtis",4860,"https://static.inaturalist.org/attachments/users/icons/4860/medium.jpeg?1475529777",64,33,0
"amarzee",94627,"https://static.inaturalist.org/attachments/users/icons/94627/medium.jpg?1475549667",64,44,0
"katya",215001,"https://static.inaturalist.org/attachments/users/icons/215001/medium.jpg?1508702681",64,17,0
"bbunny",1850,"https://static.inaturalist.org/attachments/users/icons/1850/medium.jpeg?1475528210",63,27,0
"tsirtalis",19215,"https://static.inaturalist.org/attachments/users/icons/19215/medium.jpg?1506180846",63,25,0
"susanrod58",109867,"https://static.inaturalist.org/attachments/users/icons/109867/medium.jpg?1499480738",63,3,0
"corvid81",152521,"https://static.inaturalist.org/attachments/users/icons/152521/medium.jpg?1475537933",63,21,0
"dilljone",178937,"https://static.inaturalist.org/attachments/users/icons/178937/medium.jpeg?1502458630",63,31,0
"ellendale",310151,"https://static.inaturalist.org/attachments/users/icons/310151/medium.jpg?1505177465",63,39,0
"drcolintrainor",351706,"",63,32,0
"drew_harvey",456794,"https://static.inaturalist.org/attachments/users/icons/456794/medium.jpg?1492553334",63,34,0
"silversea_starsong",6971,"https://static.inaturalist.org/attachments/users/icons/6971/medium.jpg?1496197825",62,59,0
"andybridges",52828,"https://static.inaturalist.org/attachments/users/icons/52828/medium.jpg?1475553640",62,35,0
"tjsonger16",124824,"",62,42,0
"accordiongordon",258200,"https://static.inaturalist.org/attachments/users/icons/258200/medium.jpg?1475535653",62,15,0
"dodomae98",268311,"",62,31,0
"damonwilliford",410667,"https://static.inaturalist.org/attachments/users/icons/410667/medium.jpg?1487727613",62,23,0
"jeffreyjenkerson",444793,"https://static.inaturalist.org/attachments/users/icons/444793/medium.jpeg?1491606014",62,38,0
"jasonjdking",513112,"https://static.inaturalist.org/attachments/users/icons/513112/medium.jpg?1498483209",62,9,0
"stanvrem",615980,"https://static.inaturalist.org/attachments/users/icons/615980/medium.png?1504689259",62,39,0
"martinmandak",15745,"https://static.inaturalist.org/attachments/users/icons/15745/medium.jpg?1475535724",61,115,0
"jaykeller",27743,"https://static.inaturalist.org/attachments/users/icons/27743/medium.jpg?1498531889",61,81,0
"seanharrington256",131804,"https://static.inaturalist.org/attachments/users/icons/131804/medium.jpg?1490027510",61,40,0
"robdelmo",270938,"https://static.inaturalist.org/attachments/users/icons/270938/medium.jpg?1494948529",61,23,0
"cesarpollo5",63379,"https://static.inaturalist.org/attachments/users/icons/63379/medium.jpg?1475590342",60,51,0
"joelemerson",158179,"https://static.inaturalist.org/attachments/users/icons/158179/medium.jpg?1475539255",60,57,0
"bogslogger",160698,"https://static.inaturalist.org/attachments/users/icons/160698/medium.jpg?1475539689",60,56,0
"ryan84",292007,"https://static.inaturalist.org/attachments/users/icons/292007/medium.png?1499318813",60,42,0
"katharinab",330945,"https://static.inaturalist.org/attachments/users/icons/330945/medium.jpg?1478456750",60,16,0
"crx2aj3",368287,"",60,26,0
"apeterlongo",447090,"https://static.inaturalist.org/attachments/users/icons/447090/medium.jpg?1498943184",60,16,0
"iuvel",480475,"https://static.inaturalist.org/attachments/users/icons/480475/medium.jpeg?1494601219",60,32,0
"joebartok",584526,"https://static.inaturalist.org/attachments/users/icons/584526/medium.jpg?1503157480",60,8,0
"jeff32",9160,"",59,39,0
"matthew_salkiewicz",16576,"https://static.inaturalist.org/attachments/users/icons/16576/medium.jpg?1491351951",59,39,0
"martinsv",19013,"https://static.inaturalist.org/attachments/users/icons/19013/medium.jpg?1475537670",59,32,0
"dfwuw",24576,"https://static.inaturalist.org/attachments/users/icons/24576/medium.jpg?1475540312",59,33,0
"heteromyid",31793,"https://static.inaturalist.org/attachments/users/icons/31793/medium.jpg?1503955006",59,35,0
"thood",136756,"",59,15,0
"petechar1",153346,"https://static.inaturalist.org/attachments/users/icons/153346/medium.jpg?1488043384",59,22,0
"marykeim",309089,"https://static.inaturalist.org/attachments/users/icons/309089/medium.jpg?1506633130",59,30,0
"barbetsmith",384665,"https://static.inaturalist.org/attachments/users/icons/384665/medium.jpg?1493785906",59,19,0
"mc_california",36806,"",58,21,0
"afroherpkeeper",41315,"https://static.inaturalist.org/attachments/users/icons/41315/medium.jpg?1501702519",58,32,0
"charley",72880,"https://static.inaturalist.org/attachments/users/icons/72880/medium.jpg?1475549521",58,28,0
"dlbowls",223005,"https://static.inaturalist.org/attachments/users/icons/223005/medium.jpg?1475541362",58,14,0
"ajaco005",432270,"",58,25,0
"billarbon",542677,"https://static.inaturalist.org/attachments/users/icons/542677/medium.jpg?1500991735",58,22,0
"mikepatterson",15366,"https://static.inaturalist.org/attachments/users/icons/15366/medium.jpg?1475535529",57,26,0
"euproserpinus",21370,"https://static.inaturalist.org/attachments/users/icons/21370/medium.jpg?1475538868",57,24,0
"anudibranchmom",26610,"https://static.inaturalist.org/attachments/users/icons/26610/medium.jpg?1475541139",57,57,0
"jacobstudowen",37403,"https://static.inaturalist.org/attachments/users/icons/37403/medium.jpg?1509074350",57,57,0
"lauramorganclark",49118,"https://static.inaturalist.org/attachments/users/icons/49118/medium.jpg?1475588717",57,21,0
"nelson_wisnik",102919,"https://static.inaturalist.org/attachments/users/icons/102919/medium.jpg?1475545636",57,19,0
"ariel-shamir",116494,"https://static.inaturalist.org/attachments/users/icons/116494/medium.jpg?1475549467",57,15,0
"breeput",123490,"https://static.inaturalist.org/attachments/users/icons/123490/medium.jpg?1475541886",57,15,0
"reclaimednj",173349,"https://static.inaturalist.org/attachments/users/icons/173349/medium.jpg?1475543164",57,5,0
"fatahabib92",237702,"https://static.inaturalist.org/attachments/users/icons/237702/medium.jpg?1484310992",57,43,0
"waynehildebrand",240700,"https://static.inaturalist.org/attachments/users/icons/240700/medium.jpg?1475531298",57,22,0
"tmurray74",254559,"",57,11,0
"kathawk",300278,"https://static.inaturalist.org/attachments/users/icons/300278/medium.jpg?1475527763",57,29,0
"inkie",300745,"https://static.inaturalist.org/attachments/users/icons/300745/medium.jpg?1478354927",57,12,0
"alejandromijangosbetanzos",359009,"https://static.inaturalist.org/attachments/users/icons/359009/medium.jpg?1477595048",57,41,0
"richardmonteverdense",386641,"https://static.inaturalist.org/attachments/users/icons/386641/medium.jpg?1489792315",57,25,0
"timavid",399248,"https://static.inaturalist.org/attachments/users/icons/399248/medium.jpeg?1490238874",57,26,0
"angelachua",456195,"https://static.inaturalist.org/attachments/users/icons/456195/medium.jpg?1510834222",57,9,0
"cloud_the_dinosaur_king",637016,"https://static.inaturalist.org/attachments/users/icons/637016/medium.jpg?1512615718",57,25,0
"fausto",160927,"https://static.inaturalist.org/attachments/users/icons/160927/medium.jpg?1475539729",56,22,0
"mellis",169566,"https://static.inaturalist.org/attachments/users/icons/169566/medium.jpg?1475541778",56,16,0
"kari_dawn",419734,"https://static.inaturalist.org/attachments/users/icons/419734/medium.jpg?1489115227",56,28,0
"aurelien_miralles",601290,"https://static.inaturalist.org/attachments/users/icons/601290/medium.jpg?1503823229",56,38,0
"beschwar",22312,"https://static.inaturalist.org/attachments/users/icons/22312/medium.jpg?1475539277",55,61,0
"davidangel-v",60801,"https://static.inaturalist.org/attachments/users/icons/60801/medium.jpg?1507819802",55,8,0
"eric_keith",147168,"https://static.inaturalist.org/attachments/users/icons/147168/medium.jpg?1478269924",55,39,0
"sholt",177632,"https://static.inaturalist.org/attachments/users/icons/177632/medium.jpg?1483059104",55,8,0
"rockjetty",183457,"https://static.inaturalist.org/attachments/users/icons/183457/medium.png?1475538288",55,44,0
"gtguy",302101,"https://static.inaturalist.org/attachments/users/icons/302101/medium.jpg?1507433684",55,5,0
"ekmoody",382741,"https://static.inaturalist.org/attachments/users/icons/382741/medium.jpg?1482363294",55,44,0
"agraham6913",399201,"",55,5,0
"176",444033,"",55,6,0
"jeremy_westerman",454918,"https://static.inaturalist.org/attachments/users/icons/454918/medium.jpg?1492530216",55,16,0
"hungnien",502248,"",55,4,0
"ajzellmer",3631,"https://static.inaturalist.org/attachments/users/icons/3631/medium.png?1475528957",54,11,0
"varajuan",254546,"https://static.inaturalist.org/attachments/users/icons/254546/medium.jpg?1508966299",54,41,0
"neild",257303,"https://static.inaturalist.org/attachments/users/icons/257303/medium.png?1482787697",54,33,0
"ash2016",264913,"",54,38,0
"terrilldactyl",364713,"https://static.inaturalist.org/attachments/users/icons/364713/medium.jpg?1509042766",54,30,0
"sergiomtz",457568,"https://static.inaturalist.org/attachments/users/icons/457568/medium.jpg?1501471543",54,29,0
"andrewcore",523371,"https://static.inaturalist.org/attachments/users/icons/523371/medium.jpg?1501474818",54,30,0
"escalante-pasos",1315,"https://static.inaturalist.org/attachments/users/icons/1315/medium.jpg?1487711612",53,106,0
"mikeburrell",5967,"https://static.inaturalist.org/attachments/users/icons/5967/medium.jpeg?1475530397",53,20,0
"tortuga_rapido",10162,"https://static.inaturalist.org/attachments/users/icons/10162/medium.jpg?1475532444",53,31,0
"happyherper",16509,"https://static.inaturalist.org/attachments/users/icons/16509/medium.jpg?1505667489",53,51,0
"cosmiccat",34728,"https://static.inaturalist.org/attachments/users/icons/34728/medium.png?1475546029",53,25,0
"markread",113793,"https://static.inaturalist.org/attachments/users/icons/113793/medium.jpg?1495794866",53,14,0
"isaac_krone",116788,"https://static.inaturalist.org/attachments/users/icons/116788/medium.png?1475549550",53,49,0
"ngerlach",536751,"",53,26,0
"dpom",16101,"https://static.inaturalist.org/attachments/users/icons/16101/medium.jpg?1483058050",52,38,0
"rhinoclemmys",23052,"",52,39,0
"blakesito",67003,"https://static.inaturalist.org/attachments/users/icons/67003/medium.jpg?1512189572",52,13,0
"rowanisrad",85331,"",52,21,0
"cordulegaster58obliqua",181537,"https://static.inaturalist.org/attachments/users/icons/181537/medium.jpg?1475537915",52,52,0
"datilson",198154,"https://static.inaturalist.org/attachments/users/icons/198154/medium.jpg?1496589743",52,35,0
"joshuadoby",226045,"https://static.inaturalist.org/attachments/users/icons/226045/medium.jpg?1502518066",52,33,0
"zeldinadventure",242979,"https://static.inaturalist.org/attachments/users/icons/242979/medium.jpg?1493149954",52,27,0
"bernardo_zg21",273283,"https://static.inaturalist.org/attachments/users/icons/273283/medium.jpg?1475528597",52,32,0
"javierahr",12440,"https://static.inaturalist.org/attachments/users/icons/12440/medium.jpg?1487953024",51,26,0
"aureliomolinahdz",43120,"https://static.inaturalist.org/attachments/users/icons/43120/medium.jpeg?1475552581",51,19,0
"ecarpe",68260,"https://static.inaturalist.org/attachments/users/icons/68260/medium.jpg?1483489643",51,29,0
"tkoffel",320666,"https://static.inaturalist.org/attachments/users/icons/320666/medium.jpg?1511742798",51,35,0
"jgjulander",538821,"https://static.inaturalist.org/attachments/users/icons/538821/medium.jpg?1502418825",51,43,0
"screws",11882,"https://static.inaturalist.org/attachments/users/icons/11882/medium.jpg?1475533159",50,135,0
"pacof",42186,"https://static.inaturalist.org/attachments/users/icons/42186/medium.jpg?1475548847",50,15,0
"juddpatterson",43255,"https://static.inaturalist.org/attachments/users/icons/43255/medium.jpg?1475552641",50,54,0
"cindylcobb5",50078,"https://static.inaturalist.org/attachments/users/icons/50078/medium.jpg?1506294759",50,16,0
"kristofz",83313,"https://static.inaturalist.org/attachments/users/icons/83313/medium.jpg?1475546520",50,33,0
"nicolascatassi",84694,"https://static.inaturalist.org/attachments/users/icons/84694/medium.jpg?1475546866",50,29,0
"apffmesetadecacaxtla",175692,"https://static.inaturalist.org/attachments/users/icons/175692/medium.jpg?1475543825",50,7,0
"bill40",284358,"",50,35,0
"diego4nature",427782,"https://static.inaturalist.org/attachments/users/icons/427782/medium.jpg?1491673540",50,17,0
"fernandez_badillo_l",482469,"https://static.inaturalist.org/attachments/users/icons/482469/medium.jpg?1494909068",50,32,0
"anp-sg-arm",601648,"https://static.inaturalist.org/attachments/users/icons/601648/medium.png?1503678838",50,10,0
"thibaudaronson",645653,"https://static.inaturalist.org/attachments/users/icons/645653/medium.jpg?1512986703",50,34,0
"craftybirder",1181,"https://static.inaturalist.org/attachments/users/icons/1181/medium.jpg?1475527824",49,35,0
"danieltapaya",27025,"https://static.inaturalist.org/attachments/users/icons/27025/medium.jpg?1475541497",49,53,0
"emjtca",31582,"https://static.inaturalist.org/attachments/users/icons/31582/medium.jpg?1503381696",49,12,0
"crtracy",31822,"https://static.inaturalist.org/attachments/users/icons/31822/medium.jpg?1475544131",49,23,0
"christian77amador",87570,"https://static.inaturalist.org/attachments/users/icons/87570/medium.png?1475547853",49,28,0
"tom79848",102050,"https://static.inaturalist.org/attachments/users/icons/102050/medium.jpg?1475545440",49,27,0
"belyykit",164735,"https://static.inaturalist.org/attachments/users/icons/164735/medium.jpg?1475540506",49,20,0
"plutoniumidae_cade",401931,"https://static.inaturalist.org/attachments/users/icons/401931/medium.jpg?1487110078",49,14,0
"crystallize",423042,"https://static.inaturalist.org/attachments/users/icons/423042/medium.jpg?1489621670",49,9,0
"ryancooke",469469,"https://static.inaturalist.org/attachments/users/icons/469469/medium.jpg?1497408727",49,16,0
"pipes_of_fort_davis",19402,"https://static.inaturalist.org/attachments/users/icons/19402/medium.jpg?1495564713",48,19,0
"l0000_hz_legend",121203,"https://static.inaturalist.org/attachments/users/icons/121203/medium.jpg?1506754724",48,55,0
"cjustus320",247120,"https://static.inaturalist.org/attachments/users/icons/247120/medium.jpg?1497931138",48,13,0
"eduardo34",277403,"",48,38,0
"mantellaman90",337058,"https://static.inaturalist.org/attachments/users/icons/337058/medium.jpeg?1500755976",48,21,0
"toxmace",341557,"https://static.inaturalist.org/attachments/users/icons/341557/medium.jpg?1475536038",48,39,0
"trenttownsend",474273,"https://static.inaturalist.org/attachments/users/icons/474273/medium.jpg?1511654403",48,28,0
"johantarzan4600",555226,"https://static.inaturalist.org/attachments/users/icons/555226/medium.jpg?1501862354",48,22,0
"bushboy",662724,"https://static.inaturalist.org/attachments/users/icons/662724/medium.jpg?1507564873",48,23,0
"robberfly",13979,"https://static.inaturalist.org/attachments/users/icons/13979/medium.jpg?1494699553",47,66,0
"mabernathy",18604,"https://static.inaturalist.org/attachments/users/icons/18604/medium.jpeg?1475537411",47,32,0
"eugeniopadilla7",28367,"https://static.inaturalist.org/attachments/users/icons/28367/medium.png?1501610256",47,30,0
"bwhite",42810,"https://static.inaturalist.org/attachments/users/icons/42810/medium.jpg?1499035536",47,37,0
"asemerdj",48178,"https://static.inaturalist.org/attachments/users/icons/48178/medium.jpg?1475589392",47,64,0
"dvanwinkel",57799,"https://static.inaturalist.org/attachments/users/icons/57799/medium.jpeg?1475588455",47,21,0
"kimberlietx",127188,"https://static.inaturalist.org/attachments/users/icons/127188/medium.jpg?1493959840",47,18,0
"lizlovesnature",169187,"https://static.inaturalist.org/attachments/users/icons/169187/medium.jpg?1475541665",47,9,0
"catchang",179103,"https://static.inaturalist.org/attachments/users/icons/179103/medium.jpg?1475544619",47,15,0
"linneav",233217,"https://static.inaturalist.org/attachments/users/icons/233217/medium.jpg?1475543600",47,89,0
"noaboa",277896,"https://static.inaturalist.org/attachments/users/icons/277896/medium.jpeg?1510606835",47,38,0
"thedrw",356154,"https://static.inaturalist.org/attachments/users/icons/356154/medium.jpeg?1477437753",47,27,0
"mauebbing",598771,"",47,16,0
"quidestforas",704502,"https://static.inaturalist.org/attachments/users/icons/704502/medium.jpg?1510523606",47,26,0
"flight69",3098,"https://static.inaturalist.org/attachments/users/icons/3098/medium.jpg?1475528705",46,15,0
"keegansmith417",6003,"https://static.inaturalist.org/attachments/users/icons/6003/medium.jpg?1475530437",46,78,0
"erikamitchell",12158,"https://static.inaturalist.org/attachments/users/icons/12158/medium.jpeg?1475533280",46,13,0
"tadamcochran",13118,"https://static.inaturalist.org/attachments/users/icons/13118/medium.jpg?1507432881",46,29,0
"jnstuart",16823,"https://static.inaturalist.org/attachments/users/icons/16823/medium.jpg?1475536272",46,73,0
"yuchingtam",24302,"https://static.inaturalist.org/attachments/users/icons/24302/medium.jpeg?1475540213",46,141,0
"annikaml",24973,"https://static.inaturalist.org/attachments/users/icons/24973/medium.jpg?1511337448",46,60,0
"budak",45181,"https://static.inaturalist.org/attachments/users/icons/45181/medium.jpeg?1475553526",46,28,0
"eric_hough",65660,"https://static.inaturalist.org/attachments/users/icons/65660/medium.jpg?1485160427",46,34,0
"ignacio_a_rodriguez",236600,"https://static.inaturalist.org/attachments/users/icons/236600/medium.jpeg?1500731796",46,21,0
"chinquapin",300377,"https://static.inaturalist.org/attachments/users/icons/300377/medium.jpg?1475527786",46,30,0
"robustus_",315241,"https://static.inaturalist.org/attachments/users/icons/315241/medium.jpg?1497895874",46,25,0
"ripple",373869,"https://static.inaturalist.org/attachments/users/icons/373869/medium.jpg?1481844610",46,13,0
"xsdsux2",406422,"",46,2,0
"bryanandjackie",501753,"https://static.inaturalist.org/attachments/users/icons/501753/medium.jpeg?1497907936",46,13,0
"nelruzam",88577,"https://static.inaturalist.org/attachments/users/icons/88577/medium.jpg?1500408226",45,22,0
"rjadams55",108450,"https://static.inaturalist.org/attachments/users/icons/108450/medium.jpg?1475547483",45,55,0
"gcsnelling",155080,"https://static.inaturalist.org/attachments/users/icons/155080/medium.jpg?1475538462",45,68,0
"teriyaki12",188557,"https://static.inaturalist.org/attachments/users/icons/188557/medium.jpeg?1492441601",45,33,0
"daniel112",284401,"https://static.inaturalist.org/attachments/users/icons/284401/medium.jpg?1485113095",45,16,0
"thomasbarbin",302785,"https://static.inaturalist.org/attachments/users/icons/302785/medium.jpg?1497150165",45,12,0
"andrea162",438951,"https://static.inaturalist.org/attachments/users/icons/438951/medium.jpeg?1491124644",45,15,0
"florem",472854,"https://static.inaturalist.org/attachments/users/icons/472854/medium.jpg?1503163465",45,18,0
"miguel1080",614459,"https://static.inaturalist.org/attachments/users/icons/614459/medium.jpg?1504483096",45,33,0
"tbrooks",2477,"https://static.inaturalist.org/attachments/users/icons/2477/medium.jpg?1475528476",44,62,0
"arnoldorm",3987,"https://static.inaturalist.org/attachments/users/icons/3987/medium.jpeg?1475529254",44,29,0
"metsa",28037,"https://static.inaturalist.org/attachments/users/icons/28037/medium.jpg?1475541956",44,22,0
"rhole",33605,"https://static.inaturalist.org/attachments/users/icons/33605/medium.jpg?1492589275",44,24,0
"quantron",34687,"https://static.inaturalist.org/attachments/users/icons/34687/medium.png?1508794329",44,9,0
"kevinhintsa",38530,"https://static.inaturalist.org/attachments/users/icons/38530/medium.jpg?1475547495",44,41,0
"randrew706",74073,"https://static.inaturalist.org/attachments/users/icons/74073/medium.jpg?1486266473",44,36,0
"timothy214287",76141,"https://static.inaturalist.org/attachments/users/icons/76141/medium.png?1475552763",44,75,0
"sidesplotch",76184,"https://static.inaturalist.org/attachments/users/icons/76184/medium.jpg?1475552781",44,17,0
"nc_n8",130603,"https://static.inaturalist.org/attachments/users/icons/130603/medium.jpg?1499123193",44,26,0
"santillanaale",174073,"https://static.inaturalist.org/attachments/users/icons/174073/medium.jpg?1504197283",44,50,0
"malisaspring",242224,"https://static.inaturalist.org/attachments/users/icons/242224/medium.jpg?1506022465",44,23,0
"psyllidhipster",275891,"https://static.inaturalist.org/attachments/users/icons/275891/medium.jpg?1475529068",44,21,0
"damianberra",398090,"https://static.inaturalist.org/attachments/users/icons/398090/medium.jpeg?1486044030",44,20,0
"colejwolf",435637,"https://static.inaturalist.org/attachments/users/icons/435637/medium.jpg?1502491200",44,29,0
"donaldasutherland",437461,"https://static.inaturalist.org/attachments/users/icons/437461/medium.jpg?1490904680",44,14,0
"caliman_gonzalez",437768,"https://static.inaturalist.org/attachments/users/icons/437768/medium.png?1497736018",44,39,0
"littlenickles",443354,"https://static.inaturalist.org/attachments/users/icons/443354/medium.jpg?1491502525",44,17,0
"jplarry",1325,"https://static.inaturalist.org/attachments/users/icons/1325/medium.jpg?1475527894",43,88,0
"vermfly",3057,"https://static.inaturalist.org/attachments/users/icons/3057/medium.jpg?1475528688",43,18,0
"davidr",3403,"https://static.inaturalist.org/attachments/users/icons/3403/medium.jpg?1475528831",43,23,0
"clare_mk",23696,"",43,12,0
"yetikat",35725,"https://static.inaturalist.org/attachments/users/icons/35725/medium.jpg?1475546427",43,10,0
"dcoopercem",39264,"https://static.inaturalist.org/attachments/users/icons/39264/medium.jpg?1480554749",43,22,0
"berkshirenaturalist",53860,"https://static.inaturalist.org/attachments/users/icons/53860/medium.jpeg?1501943588",43,33,0
"purperlibel",73671,"https://static.inaturalist.org/attachments/users/icons/73671/medium.jpg?1475549732",43,34,0
"npollock66",75723,"https://static.inaturalist.org/attachments/users/icons/75723/medium.jpg?1475552646",43,102,0
"goody",210169,"https://static.inaturalist.org/attachments/users/icons/210169/medium.jpg?1491359980",43,36,0
"revasius",262675,"",43,25,0
"k8thegr8",281095,"https://static.inaturalist.org/attachments/users/icons/281095/medium.jpg?1494811399",43,34,0
"fernandolicona",308420,"https://static.inaturalist.org/attachments/users/icons/308420/medium.jpeg?1492989631",43,30,0
"bodofzt",318516,"https://static.inaturalist.org/attachments/users/icons/318516/medium.jpg?1503242053",43,21,0
"ehjalmarson",375183,"https://static.inaturalist.org/attachments/users/icons/375183/medium.jpg?1480380507",43,26,0
"briannamrios",403536,"https://static.inaturalist.org/attachments/users/icons/403536/medium.jpg?1491897738",43,8,0
"littlewhitbit",415725,"https://static.inaturalist.org/attachments/users/icons/415725/medium.jpg?1488396585",43,12,0
"alisonnorthup",438488,"https://static.inaturalist.org/attachments/users/icons/438488/medium.jpg?1501795005",43,18,0
"gregsilva",439315,"",43,12,0
"dgill89",492610,"https://static.inaturalist.org/attachments/users/icons/492610/medium.jpg?1496947134",43,23,0
"susanne-kasimir",548902,"https://static.inaturalist.org/attachments/users/icons/548902/medium.jpg?1501947225",43,15,0
"deep_sea_siren",586903,"https://static.inaturalist.org/attachments/users/icons/586903/medium.jpeg?1506436646",43,19,0
"bcfl14",30735,"https://static.inaturalist.org/attachments/users/icons/30735/medium.jpg?1475543614",42,33,0
"srall",35078,"https://static.inaturalist.org/attachments/users/icons/35078/medium.jpg?1475546130",42,15,0
"davidelchoma",36961,"https://static.inaturalist.org/attachments/users/icons/36961/medium.jpg?1475547010",42,35,0
